Customer_ID,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize
1078159,8,S,B,1,M,4,1,C,A
1078160,,,,,,,,,
1078161,10,S,S,4,M,3,,I,A
1078162,,,U,,,,,,
1078163,9,S,M,3,M,7,,,A
1078164,1,M,A,6,M,6,1,,O
1078165,,,U,,,,,,
1078166,,,U,,,,,,
1078167,,,,,,,,,
1078168,4,M,U,2,M,7,1,C,G
1078169,,,U,,,,,,
1078170,1,M,S,1,M,5,,A,
1078171,3,S,M,4,M,6,1,C,A
1078172,9,S,B,1,M,6,,C,A
1078173,,,U,,,,,,
1078174,8,S,M,2,M,6,1,I,A
1078175,,,U,,,,,,
1078176,,,U,,,,,,
1078177,4,,U,1,M,7,1,C,
1078178,3,S,A,5,M,8,3,I,A
1078179,10,M,U,4,M,4,3,C,B
1078180,11,S,M,2,M,9,,I,A
1078181,1,S,M,3,M,6,2,I,A
1078182,,M,M,1,M,1,2,C,
1078183,,,U,,,,,,
1078184,,,S,1,M,6,,A,
1078185,5,S,B,1,M,7,2,C,A
1078186,,,U,,,,,,
1078187,3,S,M,5,M,8,3,,
1078188,1,M,B,1,M,4,1,C,B
1078189,8,S,S,1,M,3,2,,A
1078190,,,U,,,,,,
1078191,8,M,S,4,M,3,3,C,J
1078192,9,S,M,4,M,1,2,C,A
1078193,0,S,A,2,M,6,2,I,A
1078194,4,S,M,2,M,6,1,C,A
1078195,15,,M,3,M,6,,B,
1078196,5,S,S,3,M,2,2,C,A
1078197,,,,,,,,,
1078198,,,,,,,,,
1078199,,,U,,,,,,
1078200,,,,,,,,,
1078201,2,S,U,5,M,7,1,C,A
1078202,2,M,M,1,M,5,,B,N
1078203,,,,,,,,,
1078204,8,S,M,3,M,7,2,,A
1078205,4,S,S,2,M,5,2,I,A
1078206,1,S,M,2,M,6,2,I,A
1078207,,,,,,,,,
1078208,2,M,B,1,M,1,,,J
1078209,14,S,M,6,M,7,3,,A
1078210,9,S,M,3,M,7,3,,A
1078211,,,U,,,,,,
1078212,,,U,,,,,,
1078213,,,U,,,,,,
1078214,3,S,B,1,M,3,1,A,A
1078215,3,S,S,1,M,5,3,A,A
1078216,10,S,U,3,M,6,1,C,A
1078217,5,S,S,3,M,6,1,,A
1078218,,,U,,,,,,
1078219,8,S,M,1,M,8,,,A
1078220,8,S,M,2,M,8,2,G,A
1078221,,,U,,,,,,
1078222,,M,S,1,M,,,C,
1078223,,,U,,,,,,
1078224,,,S,1,M,6,,A,
1078225,3,S,U,1,M,3,,A,A
1078226,3,S,A,2,M,6,2,C,A
1078227,,,U,,,,,,
1078228,,,U,,,,,,
1078229,3,S,U,3,M,6,1,C,A
1078230,1,M,S,1,M,8,,A,H
1078231,0,S,S,1,M,6,1,A,A
1078232,3,M,U,1,M,3,1,,D
1078233,1,S,M,1,M,3,,C,A
1078234,,,U,,,,,,
1078235,12,M,M,5,M,4,2,I,O
1078236,,,A,2,M,7,2,C,
1078237,8,S,M,3,M,1,1,,A
1078238,,,U,,,,,,
1078239,4,M,U,3,M,6,,B,A
1078240,,,U,,,,,,
1078241,5,S,U,3,M,9,2,C,A
1078242,15,S,M,4,M,9,2,I,A
1078243,,,U,,,,,,
1078244,3,S,M,2,M,7,1,C,A
1078245,,,U,,,,,,
1078246,2,S,M,2,M,8,,I,A
1078247,2,M,S,2,M,6,,I,
1078248,2,S,A,2,M,4,1,C,A
1078249,3,S,M,2,M,6,2,,A
1078250,2,M,B,1,M,3,,B,B
1078251,15,M,S,6,M,9,,,B
1078252,9,,S,1,M,5,,C,
1078253,7,S,M,2,M,3,1,C,A
1078254,5,,S,1,M,6,2,C,
1078255,15,S,M,4,M,4,1,C,A
1078256,0,M,U,1,M,4,1,A,H
1078257,12,S,U,2,M,4,,C,A
1078258,1,S,A,3,M,6,1,I,A
1078259,15,S,U,3,M,8,,,A
1078260,2,M,S,2,M,6,1,C,D
1078261,2,S,M,2,M,7,2,I,A
1078262,2,,U,2,M,4,2,B,
1078263,15,S,S,3,M,1,1,,A
1078264,2,M,B,1,M,1,,B,F
1078265,,M,S,2,M,4,,C,
1078266,1,S,B,1,M,5,1,C,A
1078267,,,U,,,,,,
1078268,2,S,M,5,M,6,2,,A
1078269,,,U,,,,,,
1078270,5,M,S,2,M,5,1,I,A
1078271,,,U,,,,,,
1078272,,,U,2,M,7,1,A,
1078273,1,M,M,1,M,7,1,C,B
1078274,3,S,M,2,M,6,1,I,A
1078275,,,U,,,,,,
1078276,,,U,,,,,,
1078277,,,S,1,M,7,2,A,
1078278,3,S,A,3,M,9,1,C,A
1078279,9,S,M,2,M,6,1,B,A
1078280,1,S,M,2,M,8,2,C,A
1078281,1,M,M,3,M,5,1,I,B
1078282,3,S,U,3,M,7,2,C,A
1078283,,,U,,M,,,,
1078284,5,S,M,3,M,6,,,A
1078285,,,U,,,,,,
1078286,,,U,,,,,,
1078287,7,S,M,2,M,4,1,I,A
1078288,6,M,A,3,M,8,2,C,B
1078289,,M,B,1,M,6,1,C,
1078290,2,S,M,2,M,9,,G,A
1078291,7,S,M,2,M,5,,C,
1078292,1,,U,1,M,5,2,,
1078293,4,S,A,3,M,6,3,C,A
1078294,8,M,M,4,M,9,1,C,B
1078295,6,S,B,1,M,7,,C,A
1078296,,,S,1,M,6,,C,
1078297,,,U,,,,,,
1078298,1,,B,1,M,7,2,,
1078299,7,,M,2,M,7,1,B,
1078300,3,M,S,3,M,4,1,,J
1078301,,,U,,,,,,
1078302,3,S,S,2,M,6,,I,A
1078303,15,S,M,2,M,6,3,I,A
1078304,2,M,U,2,M,7,1,C,B
1078305,3,M,S,1,M,1,3,C,F
1078306,,,B,1,M,4,,C,
1078307,3,S,M,3,M,3,,,A
1078308,2,M,S,3,M,4,2,C,B
1078309,,,U,,,,,,
1078310,,,,,,,,,
1078311,,,U,,,,,,
1078312,1,,B,1,M,6,2,C,
1078313,15,S,M,6,M,8,1,I,
1078314,,,U,,,,,,
1078315,7,S,M,5,M,7,2,C,A
1078316,6,S,M,4,M,6,,C,A
1078317,8,S,U,3,M,9,1,I,A
1078318,1,S,M,2,M,6,1,C,A
1078319,4,,U,1,M,4,,C,
1078320,7,S,M,2,M,9,,C,A
1078321,2,S,M,2,M,6,1,I,A
1078322,15,S,M,2,M,9,,C,A
1078323,15,S,A,2,M,3,1,C,A
1078324,8,S,A,2,M,7,,,A
1078325,5,M,S,1,M,1,1,C,E
1078326,3,M,A,2,M,4,2,I,B
1078327,0,M,M,1,M,5,,C,A
1078328,,,U,,,,,,
1078329,1,M,U,4,M,4,2,C,C
1078330,15,S,S,1,M,5,,C,A
1078331,,,U,,,,,,
1078332,,,U,1,M,8,1,A,
1078333,,,U,,,,,,
1078334,,,U,,,,,,
1078335,,,U,,,,,,
1078336,15,S,M,3,M,4,1,C,A
1078337,8,M,M,3,M,4,1,I,B
1078338,,,U,,,,,,
1078339,15,S,M,5,M,5,,I,A
1078340,4,S,M,2,M,9,,C,A
1078341,,M,U,1,M,4,2,C,
1078342,,M,B,1,M,7,1,,
1078343,,M,B,1,M,,,C,
1078344,,,B,1,M,,,C,
1078345,2,S,U,3,M,5,1,B,A
1078346,10,S,M,5,M,8,3,C,A
1078347,2,M,S,1,M,7,2,C,B
1078348,,,U,,,,,,
1078349,3,S,M,1,M,6,1,C,A
1078350,,,U,,,,,,
1078351,8,S,S,1,M,1,2,A,A
1078352,8,M,A,4,M,1,1,,E
1078353,15,S,M,3,M,9,,I,A
1078354,,,U,,,,,,
1078355,1,S,U,2,M,7,,I,
1078356,,,U,,,,,,
1078357,,,U,1,M,,,,
1078358,,,U,,,,,,
1078359,,,,,,,,,
1078360,15,S,M,6,M,6,2,,A
1078361,,,U,,,,,,
1078362,10,S,S,3,M,5,2,C,A
1078363,15,S,M,5,M,3,3,I,A
1078364,,,U,,,,,,
1078365,1,S,S,2,M,7,2,C,A
1078366,2,M,B,1,M,4,,C,D
1078367,,,U,,,,,,
1078368,,,,,,,,,
1078369,3,S,M,3,M,8,1,I,A
1078370,,,S,1,M,,,A,
1078371,12,S,S,2,M,1,2,C,A
1078372,,,U,,,,,,
1078373,8,S,M,2,M,6,1,C,A
1078374,9,M,S,3,M,1,2,,K
1078375,,,U,,,,,,
1078376,2,M,U,2,M,7,2,C,C
1078377,3,S,U,2,M,6,1,C,A
1078378,,S,U,2,M,,,G,
1078379,11,S,M,3,M,5,2,,A
1078380,11,S,M,1,M,5,2,C,A
1078381,2,,S,1,M,1,,A,
1078382,2,S,A,2,M,7,1,I,A
1078383,9,S,M,3,M,6,2,C,A
1078384,,,U,,,,,,
1078385,11,S,S,1,M,3,1,C,A
1078386,0,S,U,2,M,6,1,H,A
1078387,,,,,,,,,
1078388,0,M,S,1,M,2,2,C,B
1078389,1,S,M,4,M,6,1,I,A
1078390,,,U,,,,,,
1078391,10,S,M,2,M,9,2,,A
1078392,,,U,,,,,,
1078393,1,M,B,1,M,3,1,A,E
1078394,0,S,B,1,M,6,,C,
1078395,6,M,U,3,M,3,,,L
1078396,7,M,S,2,M,3,1,C,K
1078397,5,S,M,2,M,5,,C,A
1078398,2,S,U,2,M,6,,C,A
1078399,,,U,,,,,,
1078400,,,B,1,M,,,C,
1078401,3,S,A,2,M,4,2,C,A
1078402,,,U,,,,,,
1078403,10,S,A,6,M,7,2,,A
1078404,,M,U,1,M,6,,A,
1078405,1,M,S,3,M,7,1,C,
1078406,4,M,S,1,M,6,2,C,I
1078407,1,S,U,3,M,5,1,C,A
1078408,0,S,U,1,M,6,,A,A
1078409,6,M,S,3,M,5,,C,O
1078410,8,M,M,3,M,4,1,,L
1078411,7,S,M,3,M,9,2,C,A
1078412,0,S,U,1,M,6,,A,A
1078413,,,U,1,M,8,2,C,
1078414,,,U,,,,,,
1078415,15,S,S,2,M,2,2,,
1078416,,,U,,,,,,
1078417,15,S,S,6,M,3,2,C,A
1078418,12,S,A,3,M,9,,C,A
1078419,,,U,,,,,,
1078420,6,S,U,2,M,7,1,I,A
1078421,,,U,,,,,,
1078422,,M,S,2,M,4,,A,
1078423,,,U,,,,,,
1078424,6,M,S,3,M,2,1,I,C
1078425,,,U,1,M,,,A,
1078426,,,U,,,,,,
1078427,0,S,S,1,M,6,,C,
1078428,0,M,B,1,M,6,1,C,B
1078429,,,U,,,,,,
1078430,,,U,,,,,,
1078431,11,S,M,3,M,6,1,I,A
1078432,9,S,U,5,M,6,3,C,A
1078433,,,U,,,,,,
1078434,10,S,M,2,M,9,2,C,A
1078435,1,M,B,1,M,1,,A,I
1078436,,,U,,,,,,
1078437,3,M,S,1,M,5,,C,O
1078438,15,S,M,3,M,7,2,,A
1078439,15,S,M,5,M,1,1,,A
1078440,2,S,M,2,M,9,1,C,A
1078441,3,S,U,2,M,3,,H,
1078442,8,S,M,6,M,7,2,C,A
1078443,,,U,,,,,,
1078444,1,S,U,3,M,6,1,G,A
1078445,15,S,M,6,M,9,2,,
1078446,,,U,,,,,,
1078447,,,U,,,,,,
1078448,,,U,,,,,,
1078449,,,U,,,,,,
1078450,,,U,,,,,,
1078451,2,M,U,2,M,2,1,C,C
1078452,2,M,S,2,M,5,,C,I
1078453,7,S,M,3,M,9,3,C,A
1078454,,,U,,,,,,
1078455,,M,S,1,M,6,,C,
1078456,1,S,M,2,M,4,2,C,A
1078457,,,U,,,,,,
1078458,5,M,S,2,M,3,2,I,B
1078459,1,S,U,2,M,6,1,I,A
1078460,4,S,A,2,M,6,1,I,A
1078461,1,S,M,4,M,7,2,I,A
1078462,0,S,B,1,M,3,1,C,A
1078463,14,S,M,2,M,9,,C,A
1078464,3,M,M,5,M,6,3,C,K
1078465,,,U,,,,,,
1078466,15,S,M,2,M,9,2,C,A
1078467,,,U,,,,,,
1078468,,,B,1,M,,,C,
1078469,3,S,M,1,M,9,1,C,A
1078470,15,S,M,4,M,4,1,,A
1078471,,M,U,1,M,7,,C,
1078472,9,S,M,3,M,9,3,C,A
1078473,,,U,,,,,,
1078474,2,S,M,2,M,9,2,C,A
1078475,2,S,A,2,M,6,2,C,A
1078476,0,S,U,1,M,6,,A,A
1078477,1,M,S,1,M,6,1,C,O
1078478,,M,U,1,M,1,,C,
1078479,15,S,M,2,M,5,1,I,A
1078480,5,S,M,2,M,6,1,,A
1078481,,M,S,1,M,6,1,,
1078482,,,U,2,M,7,1,C,
1078483,8,S,U,2,M,6,,C,
1078484,5,S,S,1,M,6,1,C,A
1078485,3,S,S,1,M,2,,C,A
1078486,1,S,M,6,M,9,3,,A
1078487,10,S,M,5,M,9,3,I,A
1078488,5,S,M,2,M,4,2,C,A
1078489,,M,U,1,M,4,1,C,
1078490,8,M,U,2,M,3,1,,J
1078491,6,S,M,5,M,6,3,,A
1078492,,,U,,,,,,
1078493,,,U,,,,,,
1078494,0,S,M,1,M,9,,B,A
1078495,5,S,M,4,M,3,1,C,A
1078496,12,S,S,4,M,9,1,C,A
1078497,6,S,U,5,M,6,3,C,B
1078498,15,S,M,2,M,4,1,I,A
1078499,1,M,U,3,M,3,1,I,B
1078500,,,U,,,,,,
1078501,4,S,M,2,M,7,2,C,A
1078502,13,S,U,3,M,9,1,,A
1078503,2,,U,5,M,8,1,C,
1078504,,,U,,,,,,
1078505,,,U,,,,,,
1078506,2,S,A,2,M,5,1,I,A
1078507,,,U,,,,,,
1078508,,,U,,,,,,
1078509,7,M,S,4,M,3,,C,N
1078510,,,U,,,,,,
1078511,,,U,1,M,,,A,
1078512,1,M,U,1,M,2,,A,F
1078513,0,M,U,2,M,6,1,I,D
1078514,7,S,M,2,M,9,1,C,
1078515,3,S,M,2,M,9,2,C,A
1078516,4,S,M,2,M,3,1,C,
1078517,,,U,,,,,,
1078518,3,S,U,2,M,9,1,I,A
1078519,,,U,,,,,,
1078520,,,U,1,M,,,A,
1078521,2,M,M,1,M,6,2,C,K
1078522,,,U,,,,,,
1078523,,,U,,,,,,
1078524,8,M,S,3,M,6,,,B
1078525,5,,S,1,M,6,,,
1078526,5,,S,1,M,1,,C,
1078527,5,S,S,4,M,9,1,,A
1078528,2,S,U,2,M,3,1,B,A
1078529,,,,,,,,,
1078530,6,S,M,4,M,3,2,I,A
1078531,,,U,1,M,7,1,C,
1078532,2,S,U,2,M,1,1,G,A
1078533,5,S,B,1,M,4,2,C,A
1078534,15,S,M,6,M,6,3,,A
1078535,2,S,A,3,M,9,2,C,A
1078536,14,S,M,2,M,7,1,C,A
1078537,6,S,M,2,M,6,,G,A
1078538,,,U,,,,,,
1078539,,,U,,,,,,
1078540,6,S,U,3,M,9,,,A
1078541,3,S,M,2,M,6,1,C,A
1078542,15,S,M,6,M,9,,C,A
1078543,,,U,,,,,,
1078544,6,S,M,3,M,5,2,,A
1078545,,,U,,,,,,
1078546,8,S,S,4,M,4,2,C,A
1078547,2,S,U,2,M,9,2,C,A
1078548,8,S,M,6,M,6,3,C,A
1078549,8,M,M,2,M,4,1,C,D
1078550,1,M,S,3,M,3,1,I,M
1078551,,,S,1,M,5,,A,
1078552,,,U,,,,,,
1078553,13,S,M,2,M,1,2,C,A
1078554,,,S,1,M,4,,C,
1078555,15,S,U,3,M,5,1,C,A
1078556,,,U,,,,,,
1078557,5,,U,3,M,7,1,C,
1078558,7,S,U,2,M,3,,I,A
1078559,,,U,,,,,,
1078560,15,S,M,4,M,9,2,,A
1078561,5,S,S,3,M,6,3,C,A
1078562,7,S,M,3,M,9,,C,A
1078563,15,M,M,6,M,6,1,C,A
1078564,2,S,S,1,M,8,1,C,A
1078565,15,S,M,4,M,7,3,C,A
1078566,8,M,M,3,M,3,2,C,A
1078567,,,U,,,,,,
1078568,7,S,M,5,M,7,,C,A
1078569,5,M,S,2,M,5,1,C,D
1078570,5,S,M,4,M,1,2,C,A
1078571,6,M,M,3,M,7,1,I,B
1078572,12,S,M,2,M,5,1,C,A
1078573,,,U,,,,,,
1078574,15,S,M,6,M,4,2,I,A
1078575,15,S,M,4,M,4,2,,A
1078576,,,U,,,,,,
1078577,15,S,M,1,M,3,1,C,A
1078578,3,S,B,1,M,3,1,C,A
1078579,,,U,,,,,,
1078580,,,U,,,,,,
1078581,7,M,S,3,M,1,1,I,C
1078582,1,S,U,3,M,7,2,C,A
1078583,15,S,M,4,M,9,2,,A
1078584,8,M,S,2,M,4,1,C,B
1078585,,,U,,,,,,
1078586,4,S,U,2,M,2,,G,
1078587,2,S,M,1,M,9,,B,A
1078588,,,U,,,,,,
1078589,,,U,,,,,,
1078590,,,U,,,,,,
1078591,7,M,U,2,M,6,,G,C
1078592,8,S,A,3,M,6,1,,A
1078593,,,U,,,,,,
1078594,,,U,,,,,,
1078595,9,S,M,4,M,7,1,C,A
1078596,,,U,,,,,,
1078597,,,U,,,,,,
1078598,5,S,M,4,M,6,3,C,A
1078599,3,,S,2,M,6,2,C,
1078600,,,U,,,,,,
1078601,8,S,M,3,M,5,3,I,A
1078602,,,U,1,M,7,1,A,
1078603,7,S,M,6,M,6,3,,A
1078604,1,M,S,1,M,6,,C,O
1078605,,M,S,1,M,3,1,C,
1078606,3,S,M,3,M,5,1,I,A
1078607,,,U,,,,,,
1078608,3,S,M,1,M,6,1,C,A
1078609,6,M,U,3,M,7,2,C,B
1078610,15,S,M,5,M,1,3,C,A
1078611,3,S,S,2,M,3,,C,A
1078612,,,U,1,M,,,A,
1078613,15,S,S,4,M,5,2,,A
1078614,2,M,B,1,M,5,,C,E
1078615,4,M,U,6,M,4,2,,B
1078616,10,S,M,3,M,7,2,I,A
1078617,,,U,,,,,,
1078618,15,S,S,6,M,3,2,,A
1078619,9,S,M,3,M,8,1,I,A
1078620,,,U,,,,,,
1078621,,,U,,,,,,
1078622,,,U,,,,,,
1078623,4,S,S,5,M,9,1,,A
1078624,14,S,M,3,M,9,,,A
1078625,6,S,B,1,M,7,1,B,A
1078626,,,U,,,,,,
1078627,1,S,B,1,M,6,,,A
1078628,3,M,B,1,M,7,,C,K
1078629,10,S,M,2,M,6,,I,A
1078630,3,S,A,5,M,5,2,,A
1078631,,,U,,,,,,
1078632,2,M,U,1,M,5,,A,N
1078633,11,S,M,5,M,7,3,C,A
1078634,12,S,M,3,M,5,2,C,A
1078635,3,M,S,2,M,4,,C,B
1078636,2,S,M,2,M,6,1,I,A
1078637,2,S,A,2,M,4,1,C,A
1078638,,,U,,,,,,
1078639,,M,S,1,M,5,,A,
1078640,0,M,B,1,M,1,2,B,O
1078641,,,A,2,M,,,I,
1078642,,,S,1,M,,,C,
1078643,,,,,,,,,
1078644,,,U,,,,,,
1078645,9,S,M,3,M,3,2,,A
1078646,2,S,S,6,M,1,2,I,A
1078647,,,U,,,,,,
1078648,8,S,A,4,M,7,2,I,A
1078649,,,U,,,,,,
1078650,,,U,1,M,,,A,
1078651,,,U,,,,,,
1078652,,,,,,,,,
1078653,8,S,A,4,M,7,2,I,A
1078654,0,S,M,3,M,6,,B,A
1078655,,,U,,,,,,
1078656,8,S,M,1,M,6,1,C,A
1078657,,,U,,,,,,
1078658,0,S,M,1,M,8,1,C,A
1078659,1,S,M,3,M,9,1,I,A
1078660,4,S,M,2,M,9,2,C,A
1078661,,,U,,,,,,
1078662,4,M,S,2,M,6,,C,
1078663,15,S,M,4,M,5,,,A
1078664,0,S,U,1,M,3,1,A,A
1078665,9,S,M,4,M,6,,I,A
1078666,14,S,M,2,M,6,1,I,A
1078667,2,S,U,2,M,1,1,C,A
1078668,6,S,S,3,M,4,1,C,A
1078669,15,S,M,3,M,5,,,
1078670,,,U,,,,,,
1078671,13,S,M,2,M,6,2,C,A
1078672,8,S,A,2,M,7,1,,A
1078673,,,U,,,,,,
1078674,,,U,2,M,,,,
1078675,1,S,B,1,M,5,1,C,A
1078676,,,U,,,,,,
1078677,15,S,M,3,M,6,1,I,A
1078678,,,U,1,M,,,,
1078679,5,S,A,2,M,6,,B,A
1078680,,,U,,,,,,
1078681,9,M,S,1,M,1,1,,K
1078682,,,U,,,,,,
1078683,,,U,,,,,,
1078684,6,S,M,2,M,9,,C,A
1078685,,,S,1,M,5,,C,
1078686,,,U,,,,,,
1078687,4,S,M,2,M,7,,I,A
1078688,4,S,S,3,M,7,2,C,A
1078689,12,S,S,2,M,6,2,C,A
1078690,4,S,M,2,M,7,,I,A
1078691,1,S,S,1,M,7,,,
1078692,1,S,U,2,M,3,,C,A
1078693,4,S,M,2,M,5,,I,A
1078694,15,S,M,4,M,6,2,,A
1078695,2,S,U,2,M,3,1,C,A
1078696,9,S,M,5,M,9,3,C,A
1078697,,,U,,,,,,
1078698,2,M,S,2,M,1,,I,K
1078699,10,S,M,6,M,3,1,,A
1078700,,,U,,,,,,
1078701,,,U,,,,,,
1078702,,,U,,,,,,
1078703,,,U,,,,,,
1078704,6,S,S,2,M,1,1,I,A
1078705,,M,B,1,M,6,2,,
1078706,,,U,,,,,,
1078707,,,U,,,,,,
1078708,,,M,2,M,6,,I,
1078709,,,U,,,,,,
1078710,,,U,,,,,,
1078711,5,S,U,3,M,6,,C,A
1078712,2,S,M,2,M,9,2,C,A
1078713,5,S,S,2,M,9,2,I,A
1078714,,,U,,,,,,
1078715,,,U,,,,,,
1078716,0,M,S,2,M,7,2,C,B
1078717,1,M,S,1,M,6,,A,
1078718,15,S,M,4,M,4,,C,A
1078719,,,U,,,,,,
1078720,,,U,,,,,,
1078721,1,S,S,2,M,1,1,I,A
1078722,15,S,U,5,M,6,1,,A
1078723,2,M,M,5,M,6,2,C,B
1078724,5,S,M,5,M,3,2,,A
1078725,15,S,U,2,M,9,,I,A
1078726,15,S,M,2,M,6,2,C,A
1078727,15,,M,2,M,5,,,
1078728,3,S,M,3,M,8,3,,A
1078729,6,M,S,3,M,1,,,A
1078730,2,S,U,1,M,6,,A,A
1078731,,,U,,,,,,
1078732,10,S,M,2,M,6,1,I,A
1078733,15,S,M,4,M,6,2,,A
1078734,15,S,M,3,M,6,,C,A
1078735,4,S,M,2,M,9,1,C,A
1078736,8,S,S,1,M,2,1,C,E
1078737,5,S,M,2,M,9,1,C,A
1078738,3,M,S,1,M,6,1,C,E
1078739,3,M,S,2,M,7,2,C,K
1078740,13,S,M,1,M,4,2,C,A
1078741,3,M,M,2,M,3,,I,H
1078742,7,S,M,4,M,9,,C,A
1078743,,,U,,,,,,
1078744,4,S,A,2,M,8,2,C,A
1078745,13,S,M,5,M,4,,C,A
1078746,,,U,,,,,,
1078747,,,S,2,M,3,,,
1078748,9,S,M,4,M,6,1,,A
1078749,,,,,,,,,
1078750,15,S,M,3,M,6,2,C,A
1078751,4,S,M,6,M,3,2,,A
1078752,,,U,,,,,,
1078753,,,U,,,,,,
1078754,10,S,M,1,M,5,,B,A
1078755,12,S,M,2,M,9,1,C,A
1078756,15,S,M,5,M,6,2,C,A
1078757,,,U,,,,,,
1078758,4,S,U,2,M,7,2,C,A
1078759,,,,,,,,,
1078760,,M,B,1,M,5,1,C,
1078761,6,S,S,3,M,1,2,I,A
1078762,14,S,M,4,M,9,3,I,A
1078763,,M,B,1,M,3,,C,
1078764,,,U,1,M,,,A,
1078765,3,S,S,2,M,5,,C,A
1078766,,,U,,,,,,
1078767,1,S,U,1,M,5,,A,A
1078768,2,M,S,1,M,3,1,C,L
1078769,,,U,,,,,,
1078770,5,S,M,2,M,4,2,I,A
1078771,,,U,,,,,,
1078772,4,S,U,2,M,8,,B,A
1078773,10,S,M,5,M,7,2,,A
1078774,7,M,M,5,M,4,1,I,M
1078775,11,S,M,2,M,7,2,C,
1078776,,,U,,,,,,
1078777,1,M,S,1,M,1,,C,N
1078778,5,S,A,3,M,9,2,C,A
1078779,15,S,M,4,M,9,2,C,A
1078780,13,S,S,6,M,6,1,,A
1078781,,,U,,,,,,
1078782,2,M,M,3,M,6,1,I,B
1078783,4,M,A,4,M,5,2,,B
1078784,,,U,,,,,,
1078785,15,S,M,3,M,4,,I,A
1078786,6,M,S,2,M,7,,C,E
1078787,7,S,M,3,M,9,,I,A
1078788,14,S,M,4,M,5,2,,A
1078789,2,S,M,2,M,9,2,C,A
1078790,11,S,M,2,M,5,1,C,A
1078791,3,M,U,2,M,6,,B,L
1078792,8,S,M,4,M,7,1,I,A
1078793,3,M,A,4,M,5,2,I,B
1078794,1,M,A,4,M,9,1,,B
1078795,4,M,S,3,M,7,2,C,O
1078796,,,S,1,M,4,,,
1078797,2,M,M,1,M,6,1,C,O
1078798,1,S,M,1,M,9,,,A
1078799,5,S,M,3,M,6,2,,A
1078800,7,S,M,2,M,7,,C,A
1078801,,,U,,,,,,
1078802,6,S,S,5,M,9,,,A
1078803,2,S,B,1,M,3,,C,A
1078804,2,M,U,3,M,9,3,G,O
1078805,8,S,M,3,M,8,3,C,A
1078806,1,M,U,1,M,6,,A,M
1078807,,,U,,,,,,
1078808,,,U,,,,,,
1078809,,S,A,2,M,,,C,
1078810,,,U,,,,,,
1078811,,,U,,M,,,,
1078812,9,S,U,4,M,9,2,I,A
1078813,,,B,1,M,,,C,
1078814,,,U,,,,,,
1078815,2,S,U,2,M,7,,C,A
1078816,11,S,M,2,M,3,2,I,A
1078817,0,S,U,1,M,4,,B,A
1078818,,,U,,,,,,
1078819,6,,B,1,M,5,,C,
1078820,5,S,U,2,M,9,1,I,A
1078821,12,S,M,6,M,7,3,I,A
1078822,1,M,M,3,M,9,1,C,A
1078823,15,S,M,2,M,6,,C,A
1078824,,,U,1,M,8,,A,
1078825,,,U,,,,,,
1078826,11,S,M,3,M,5,,C,A
1078827,2,S,M,3,M,8,1,,A
1078828,13,S,M,2,M,6,1,C,A
1078829,7,S,S,2,M,1,2,C,A
1078830,5,S,A,3,M,8,,,A
1078831,,,U,,,,,,
1078832,13,S,M,2,M,4,1,I,A
1078833,9,S,M,3,M,4,3,,A
1078834,2,S,M,2,M,9,2,C,A
1078835,,M,S,2,M,6,,C,
1078836,,,U,,,,,,
1078837,,,U,,,,,,
1078838,2,S,S,3,M,6,1,,A
1078839,,,S,1,M,6,,,
1078840,6,M,M,2,M,4,,C,C
1078841,9,S,B,1,M,6,2,C,A
1078842,,,U,,,,,,
1078843,,,U,,,,,,
1078844,,,U,,,,,,
1078845,9,,U,1,M,7,1,C,
1078846,,,U,,,,,,
1078847,1,S,B,1,M,6,2,,A
1078848,11,S,M,1,M,6,2,C,A
1078849,,,U,,,,,,
1078850,,,U,,,,,,
1078851,10,S,A,6,M,1,,,A
1078852,1,S,A,2,M,2,1,B,A
1078853,7,S,M,2,M,9,1,C,A
1078854,,,U,,,,,,
1078855,15,S,A,4,M,4,1,,A
1078856,8,S,M,2,M,7,2,I,A
1078857,2,M,B,1,M,3,1,,D
1078858,,,U,,,,,,
1078859,15,S,M,2,M,6,2,I,A
1078860,,,U,,,,,,
1078861,9,S,M,3,M,7,1,C,A
1078862,1,,U,1,M,6,1,C,
1078863,4,S,B,1,M,4,,C,A
1078864,8,S,M,2,M,7,,,A
1078865,6,M,S,2,M,1,,C,K
1078866,,,U,,,,,,
1078867,0,S,S,1,M,5,,B,A
1078868,,,U,,,,,,
1078869,1,S,M,3,M,5,3,I,A
1078870,,,U,,,,,,
1078871,2,,S,2,M,7,2,,
1078872,,,U,,,,,,
1078873,,,U,,,,,,
1078874,,M,U,2,M,7,2,,
1078875,0,S,M,1,M,6,,B,A
1078876,6,S,M,3,M,9,1,I,A
1078877,12,S,M,4,M,7,3,C,A
1078878,,,U,,,,,,
1078879,10,S,M,4,M,5,2,,A
1078880,6,M,U,4,M,6,,C,
1078881,5,S,S,1,M,5,1,C,A
1078882,6,S,M,5,M,5,1,G,A
1078883,1,M,S,2,M,5,1,I,B
1078884,12,S,M,4,M,8,,I,A
1078885,2,S,S,3,M,3,1,C,A
1078886,13,M,M,4,M,5,,I,A
1078887,9,S,S,5,M,9,1,I,A
1078888,,,U,,,,,,
1078889,10,S,M,2,M,7,1,C,A
